AGNO_EVAL;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;MRUN;DOC_GENERO;DOC_FEC_NAC;NIVEL;PF_PJE;PF_ESC;PF_Cat_Carrera;INSTR_PJE;INSTR_ESC
2019;4897;6;LICEO SAN JUAN BAUTISTA DE HUALQUI;8;81;8105;HUALQUI;83;CONCEPCIÓN;2;1;0;12182241;1;196401;4;2,1;B;D;2,56;C
2019;2143;1;ESCUELA MUNICIPAL HERMANOS CARRERA;6;61;6101;RANCAGUA;61;CACHAPOAL;1;1;1;9543785;2;196302;5;2,3;B;C;2,58;C
2019;24987;4;ESCUELA ANDES DEL SUR;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;1;0;15850351;1;196107;6;2,15;B;D;2,39;B
2019;18004;1;LICEO TÉCNICO PROFESIONAL ALONSO DE ERCILLA Y ZÚÑIGA;8;82;8203;CAÑETE;84;ARAUCO;2;1;0;20023367;2;196412;5;1,9;I;E;2,24;B
2019;3139;9;ESCUELA PADRE LUIS OLIVA NAVARRETE;7;71;7107;PENCAHUE;72;TALCA;2;1;1;20742827;2;196311;1;1,93;I;E;2,46;B
2019;8442;5;ESCUELA PEDRO PABLO LEMAITRE;12;121;12101;PUNTA ARENAS;121;MAGALLANES;1;1;0;14410441;2;195907;2;2,08;B;D;2,35;B
2019;3820;2;ESCUELA BULI-CASERIO;16;163;16303;ÑIQUÉN;81;ÑUBLE;2;1;1;8333673;2;196310;2;2,15;B;D;2,69;C
2019;5001;6;ESCUELA ARTURO HUGHES CERNA;8;81;8102;CORONEL;83;CONCEPCIÓN;2;1;0;18646312;1;196311;3;2,43;B;C;2,96;C
2019;2035;4;COLEGIO AGRÍCOLA CUNCUMÉN GONZALO BARROS AMUNÁTEGUI;5;56;5601;SAN ANTONIO;54;SAN ANTONIO;2;1;1;2527936;2;197811;2;1,75;I;E;2,15;B
2019;25041;4;COLEGIO MARIA ELENA;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;21206885;1;196109;3;2,15;B;D;2,39;B
2019;8563;4;ESCUELA BASICA REPUBLICA DE MEXICO;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;2;1;0;14741570;2;196402;1;2,3;B;C;2,58;C
2019;2562;3;ESCUELA MUNICIPAL DE ISLA DE YAQUIL;6;63;6310;SANTA CRUZ;62;COLCHAGUA;2;1;1;20770323;1;196210;3;2,35;B;C;2,41;B
2019;8552;9;ESCUELA BAS SALVADOR SANFUENTES REP EEUU;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;2;1;0;10452720;2;196211;3;1,65;I;E;2,29;B
2019;2222;5;LICEO ALBERTO HURTADO;6;61;6110;MOSTAZAL;61;CACHAPOAL;2;1;0;11059538;1;196111;4;2,3;B;C;2,68;C
2019;8576;6;ESCUELA BASICA REYES CATOLICOS;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;2;1;0;12212971;2;196302;3;2,2;B;D;2,72;C
2019;9834;5;COLEGIO POLITEC. MARIA GRISELDA VALLE S.;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;3;2;0;21093458;1;196409;7;1,38;I;E;-1;N/A
2019;10086;2;ESCUELA REPUBLICA DE ITALIA;13;131;13103;CERRO NAVIA;134;SANTIAGO PONIENTE;6;5;0;17338747;2;196102;5;2,47;B;C;2,58;C
2019;11809;5;ESC.PAR.MAURICE AND NATALY SCHOOL;13;131;13131;SAN RAMÓN;132;SANTIAGO SUR;3;2;0;17338746;2;196210;2;2,35;B;C;-1;N/A
2019;10474;4;ESCUELA LUIS MATTE LARRAIN;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;1;0;8690834;1;196110;3;2,45;B;C;2,57;C
2019;597;5;COLEGIO PEDRO PABLO MUÑOZ;4;41;4104;LA HIGUERA;41;ELQUI;2;1;0;23801924;1;196202;3;1,95;I;E;2,47;B
2019;13185;7;LICEO POLITECNICO;3;33;3301;VALLENAR;32;HUASCO;6;5;0;11076375;2;196104;4;2,2;B;D;2,82;C
2019;1864;3;COMPLEJO EDUCACIONAL SARGENTO ALDEA;5;51;5105;PUCHUNCAVÍ;53;VALPARAÍSO;2;1;0;8507159;1;196504;4;2,53;C;B;2,82;C
2019;7337;7;ESCUELA GARCIA HURTADO DE MENDOZA;10;103;10301;OSORNO;103;OSORNO;2;1;0;23694757;2;196105;5;1,86;I;E;2,22;B
2019;4843;7;ESCUELA BÁSICA LISA ENRIQUETA PETER TEUBNER;8;81;8111;TOMÉ;83;CONCEPCIÓN;2;1;0;4184034;2;196108;2;2,13;B;D;2,68;C
2019;4361;3;ESCUELA BASICA CORCOVADO;8;83;8311;SANTA BÁRBARA;82;BIOBÍO;2;1;1;23914595;1;196112;2;2,1;B;D;2,56;C
2019;1864;3;COMPLEJO EDUCACIONAL SARGENTO ALDEA;5;51;5105;PUCHUNCAVÍ;53;VALPARAÍSO;2;1;0;24448549;1;196107;4;2,53;C;B;3,02;D
2019;6608;7;ESC. BASICA LA ARAUCARIA;9;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;6;5;1;4518852;2;196310;2;1,6;I;E;2,26;B
2019;367;0;COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT;2;21;2102;MEJILLONES;21;ANTOFAGASTA - TOCOPILLA;2;1;0;9774307;1;196011;7;2,32;B;C;2,59;C
2019;24318;3;ESCUELA PADRE ALBERTO HURTADO CRUCHAGA;12;121;12101;PUNTA ARENAS;121;MAGALLANES;1;1;0;16412311;2;197504;3;1,85;I;E;2,51;C
2019;124;4;LICEO LUIS CRUZ MARTINEZ;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;7899667;1;196201;4;1,83;I;E;2,3;B
2019;9486;2;COLEGIO ESPIRITU SANTO DEL VERBO DIVINO;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;6847141;2;196210;4;2,23;B;D;-1;N/A
2019;8013;6;ESCUELA RURAL MIRTA OYARZO VERA;10;102;10201;CASTRO;102;CHILOÉ;1;1;1;321503;2;196803;3;2,58;C;B;2,95;C
2019;490;1;ESCUELA PABLO NERUDA;3;33;3304;HUASCO;32;HUASCO;6;5;1;2157149;1;196103;2;2,15;B;D;2,29;B
2019;2840;1;ESCUELA SUPERIOR DE MOLINA;7;73;7304;MOLINA;71;CURICÓ;2;1;0;11973770;2;196105;1;1,61;I;E;2,27;B
2019;3749;4;ESCUELA JOAQUIN DEL PINO ROZAS Y NEGRETE;16;163;16301;SAN CARLOS;81;ÑUBLE;2;1;0;11515295;2;196108;2;2,58;C;B;2,85;C
2019;9013;1;ESCUELA PALESTINA;13;131;13113;LA REINA;133;SANTIAGO ORIENTE;1;1;0;4458162;2;196109;2;2,2;B;D;2,82;C
2019;7832;8;ESCUELA RURAL FRANCISCO CORTES OJEDA;10;101;10108;MAULLIN;101;LLANQUIHUE;2;1;0;14952486;2;196412;3;2,53;C;B;2,82;C
2019;13512;7;COLEGIO JOAQUIN VICUÐA LARRAIN;4;41;4106;VICUÑA;41;ELQUI;2;1;0;13524795;2;196204;2;2,8;C;B;2,98;C
2019;12255;6;COLEGIO ALCAZAR;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;1;0;14203671;2;196512;3;2,35;B;C;2,71;C
2019;6935;3;ESCUELA RURAL ANTILHUE;14;141;14104;LOS LAGOS;141;VALDIVIA;2;1;1;13931630;2;195911;1;2,3;B;C;2,98;C
2019;4564;0;COLEGIO BICENTENARIO REPÚBLICA DEL BRASIL;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;1;0;18045123;2;196504;4;2,21;B;D;2,73;C
2019;3755;9;ESCUELA NINQUIHUE;16;163;16301;SAN CARLOS;81;ÑUBLE;2;1;1;24021401;2;196210;3;2,25;B;D;2,75;C
2019;8002;0;LICEO GALVARINO RIVEROS CARDENAS;10;102;10201;CASTRO;102;CHILOÉ;1;1;0;13053433;1;196203;4;2,1;B;D;2,56;C
2019;7542;6;LICEO JOSE TORIBIO MEDINA;10;103;10305;RÍO NEGRO;103;OSORNO;2;1;0;24167518;2;196012;4;2,41;B;C;2,75;C
2019;8562;6;CIUDAD SANTIAGO DE CHILE;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;2;1;0;15795474;1;196301;3;2,15;B;D;2,59;C
2019;4535;7;LICEO INDUSTRIAL DE CONCEPCION;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;5;4;0;21933495;2;196701;4;2,73;C;B;-1;N/A
2019;110;4;LICEO BICENTENARIO DOMINGO SANTA MARIA DE IQQ.;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;13219829;1;196202;4;2,3;B;C;2,48;B
2019;7133;1;ESCUELA RADIMADI;14;142;14201;LA UNIÓN;142;RANCO;2;1;0;19936720;2;196305;3;1,95;I;E;2,57;C
2019;24876;2;ESC.BASICA PROF.AURELIA ROJAS BURGOS;13;131;13112;LA PINTANA;136;CORDILLERA;2;1;0;20223186;1;196206;6;2,33;B;C;2,9;C
2019;5274;4;LICEO AGRICOLA FORESTAL MANZANARES;9;92;9209;RENAICO;91;MALLECO;2;1;1;22157926;1;196408;4;1,95;I;E;2,07;B
2019;26292;7;LICEO POLIVALENTE MUNICIPAL DE LA FLORIDA;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;16285158;1;196106;7;1,79;I;E;2,37;B
2019;5899;8;ESCUELA DAGOBERTO GODOY;9;91;9119;VILCÚN;92;CAUTÍN NORTE;2;1;1;21958331;2;196205;3;2,03;B;D;2,62;C
2019;9077;8;COMPLEJO EDUC.MUN. BRIGIDA  WALKER.;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;1;1;0;10685602;1;197708;7;1,94;I;E;2,16;B
2019;2339;6;ESCUELA MUNICIPAL ZUNIGA;6;61;6117;SAN VICENTE;61;CACHAPOAL;1;1;1;23563381;2;195911;2;1,83;I;E;2,3;B
2019;10432;9;LICEO POLIVALENTE MANUEL RODRIGUEZ;13;133;13303;TILTIL;137;SANTIAGO NORTE;1;1;0;24182831;1;196207;4;2,4;B;C;2,74;C
2019;5394;5;LICEO JORGE ALESSANDRI RODRIGUEZ;9;92;9211;VICTORIA;91;MALLECO;2;1;0;16993304;1;197412;4;2,25;B;D;2,35;B
2019;10450;7;ESCUELA CONSOLIDADA;13;132;13201;PUENTE ALTO;136;CORDILLERA;1;1;0;8550391;2;196107;4;2,4;B;C;2,74;C
2019;8542;1;LICEO SAN FRANCISCO DE QUITO;13;131;13108;INDEPENDENCIA;137;SANTIAGO NORTE;2;1;0;4120242;2;195904;3;1,8;I;E;2,38;B
2019;9895;7;ESCUELA BASICA REINA DE SUECIA;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;1;0;21093364;1;196105;3;2;B;D;2,5;B
2019;2124;5;LICEO INTEGRADO LIBERTADOR SIMÓN BOLIVAR;6;61;6101;RANCAGUA;61;CACHAPOAL;1;1;0;2331874;2;196206;4;2,3;B;C;2,88;C
2019;9122;7;ESCUELA JULIO MONTT SALAMANCA;13;131;13118;MACUL;133;SANTIAGO ORIENTE;1;1;0;15642027;2;196809;5;2,15;B;D;2,59;C
2019;10400;0;ESCUELA BASICA MARCOS GOOYCOLEA CORTES;13;133;13301;COLINA;137;SANTIAGO NORTE;1;1;0;12437934;2;196110;3;2,4;B;C;2,74;C
2019;11993;8;ESCUELA BASICA JUAN PABLO DUARTE;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;14993591;2;196202;2;2,15;B;D;2,59;C
2019;9709;8;ESCUELA BLUE STAR COLLEGE;13;131;13116;LO ESPEJO;132;SANTIAGO SUR;2;1;0;18197439;2;196204;2;2,18;B;D;2,61;C
2019;2744;8;ESCUELA ESPANA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;8056814;2;196905;5;2,55;C;B;2,93;C
2019;3618;8;LICEO FEDERICO ALBERT FAUPP;7;72;7202;CHANCO;74;CAUQUENES;2;1;0;9820730;1;196409;4;1,82;I;E;2,09;B
2019;227;5;ESCUELA BASICA PRESIDENTE BALMACEDA;2;22;2201;CALAMA;22;EL LOA;1;1;0;15034840;2;196305;2;2,25;B;D;2,75;C
2019;2966;1;ESCUELA COSTANERA;7;71;7101;TALCA;72;TALCA;2;1;0;9365332;2;196311;2;2,44;B;C;3,06;D
2019;12020;0;ESCUELA BASICA ENRIQUE ZANARTU PRIETO;8;83;8303;CABRERO;82;BIOBÍO;2;1;0;23582509;2;196503;2;2,25;B;D;2,75;C
2019;6089;5;ESCUELA VOIPIR DE NANCUL;9;91;9120;VILLARRICA;93;CAUTÍN SUR;2;1;0;7026688;2;196109;3;1,88;I;E;2,63;C
2019;20071;9;ESCUELA PARTICULAR LA DEHESA;9;91;9103;CUNCO;92;CAUTÍN NORTE;3;2;0;8887773;2;196312;1;2,43;B;C;-1;N/A
2019;1204;1;ESCUELA BASICA GRAL.JOSE MIGUEL CARRERA;5;53;5301;LOS ANDES;52;LOS ANDES;2;1;0;21664324;2;196603;2;2,8;C;B;2,98;C
2019;6038;0;COMPLEJO EDUCACIONAL RUKA NGEN;9;91;9104;CURARREHUE;93;CAUTÍN SUR;3;2;0;2033216;2;196211;2;2,35;B;C;-1;N/A
2019;13145;8;LICEO TECNOLOGICO DE COPIAPO;3;31;3101;COPIAPÓ;31;COPIAPÓ;2;1;0;6293805;1;196209;7;2,03;B;D;2,22;B
2019;5113;6;LICEO ORLANDO DELGADO ZÚNIGA;8;82;8206;LOS ÁLAMOS;84;ARAUCO;2;1;1;11969392;2;196001;5;2,3;B;C;2,48;B
2019;12623;3;ESCUELA SAN ANDRES DE PICA;1;14;1405;PICA;11;IQUIQUE;2;1;1;6445258;2;197207;3;1,93;I;E;2,26;B
2019;8206;6;LICEO MANUEL JESUS ANDRADE BORQUEZ;10;102;10203;CHONCHI;102;CHILOÉ;1;1;0;5449448;2;196308;2;2,55;C;B;2,83;C
2019;17897;7;ESCUELA GLORIAS NAVALES;16;162;16204;NINHUE;81;ÑUBLE;2;1;0;8726364;1;196508;3;2,22;B;D;2,93;C
2019;1971;2;ESCUELA MANUEL MONTT;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;1;1;0;12031825;2;196201;2;2,15;B;D;2,59;C
2019;6897;7;LICEO POLIVALENTE CAMILO HENRIQUEZ G.;14;141;14103;LANCO;141;VALDIVIA;2;1;0;7658022;1;196207;4;1,95;I;E;2,37;B
2019;7833;6;ESCUELA JOSE ABELARDO NUÑEZ;10;101;10108;MAULLIN;101;LLANQUIHUE;2;1;0;531320;2;196203;2;2,82;C;B;3,29;D
2019;2753;7;ESCUELA REPUBLICA ESTADOS UNIDOS;7;73;7301;CURICÓ;71;CURICÓ;2;1;1;3739302;1;196108;3;2,35;B;C;2,61;C
2019;7679;1;ESCUELA RURAL HUELMO;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;2;1;1;14290278;2;196003;1;1,7;I;E;2,12;B
2019;3659;5;ESCUELA ARTURO MERINO BENITEZ;16;161;16101;CHILLÁN;81;ÑUBLE;2;1;0;8893155;2;196205;3;2,55;C;B;3,13;D
2019;3317;0;LICEO JUAN GOMEZ MILLAS;7;74;7408;YERBAS BUENAS;73;LINARES;2;1;1;2504073;2;196302;3;2,65;C;B;2,89;C
2019;6253;7;COMPLEJO EDUC.MONSENOR GUILLERMO HARTL;9;91;9114;PITRUFQUÉN;93;CAUTÍN SUR;3;2;0;3846736;1;196103;4;2,43;B;C;-1;N/A
2019;5716;9;PADRE BARTOLOME DE LAS CASAS;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;3;2;0;15957845;2;196202;2;2,25;B;D;-1;N/A
2019;2132;6;ESCUELA MUNICIPAL PATRICIO MEKIS;6;61;6101;RANCAGUA;61;CACHAPOAL;1;1;0;22885709;2;196110;2;2,92;C;B;3,25;D
2019;5085;7;ESCUELA RAMIRO ROA GONZALEZ;8;82;8205;CURANILAHUE;84;ARAUCO;2;1;0;24343386;2;196506;2;2,25;B;D;2,45;B
2019;4000;2;ESCUELA BÁSICA AMANDA CHÁVEZ NAVARRETE;16;161;16107;QUILLÓN;81;ÑUBLE;2;1;0;2722332;2;196402;5;2,15;B;D;2,49;B
2019;22629;7;COLEGIO LOS CONQUISTADORES;14;141;14101;VALDIVIA;141;VALDIVIA;3;2;0;13289161;2;196205;2;2,2;B;D;-1;N/A
2019;929;6;ESCUELA LOS NOGALES;4;43;4301;OVALLE;42;LIMARÍ;2;1;1;19265319;2;196111;2;2,15;B;D;2,69;C
2019;8925;7;LICEO POLIVALENTE ARTURO ALESSANDRI P.;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;1;1;0;1454933;2;196302;4;2,45;B;C;2,67;C
2019;11471;5;ESCUELA PARTICULAR FOLILCO;9;91;9105;FREIRE;93;CAUTÍN SUR;3;2;1;2627112;2;196303;2;2,03;B;D;-1;N/A
2019;8228;7;ESCUELA RURAL VILUPULLI;10;102;10203;CHONCHI;102;CHILOÉ;1;1;1;7468303;2;196306;2;2,61;C;B;2,87;C
2019;20064;6;COLEGIO BICENTENARIO DE LA ARAUCANIA;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;3;2;0;10485803;2;196408;2;2,4;B;C;-1;N/A
2019;10651;8;ESCUELA LOS ROSALES DEL BAJO;13;134;13402;BUIN;132;SANTIAGO SUR;1;1;1;439426;2;196309;3;2,24;B;D;2,64;C
2019;7720;8;LICEO PEDRO AGUIRRE CERDA;10;101;10109;PUERTO VARAS;101;LLANQUIHUE;2;1;0;5145826;1;196308;4;2,3;B;C;2,38;B
2019;5122;5;LICEO CRISTO REDENTOR;8;82;8206;LOS ÁLAMOS;84;ARAUCO;3;2;0;4972033;1;196208;4;2,43;B;C;-1;N/A
2019;11417;0;ESCUELA ADULTOS LAS AMERICAS;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;14487182;2;196202;6;2,43;B;C;2,76;C
2019;22428;6;ESCUELA PADRE LUIS BELTRAN;14;141;14106;MARIQUINA;141;VALDIVIA;3;2;0;9235433;2;196512;2;2,6;C;B;-1;N/A
2019;3361;8;ESCUELA FRANCISCO URRUTIA URRUTIA;7;74;7403;LONGAVÍ;73;LINARES;2;1;1;20247701;2;196111;3;2,5;B;C;3,1;D
2019;3539;4;LICEO CLAUDINA URRUTIA DE LAVIN;7;72;7201;CAUQUENES;74;CAUQUENES;2;1;0;10634316;2;196205;4;2,53;C;B;2,52;C
2019;3431;2;COLEGIO SAN JOSE;7;74;7404;PARRAL;73;LINARES;3;2;0;20061818;2;196207;2;2,8;C;B;-1;N/A
2019;4140;8;LICEO BICENTENARIO DE EXCELENCIA POLIVALENTE SAN NICOLÁS;16;163;16305;SAN NICOLÁS;81;ÑUBLE;2;1;0;16683507;1;196207;4;2,95;C;B;3,27;D
2019;8375;5;LICEO POLITECNICO DE AYSEN;11;112;11201;AYSÉN;111;COYHAIQUE;2;1;0;12830508;2;196107;4;2,08;B;D;2,45;B
2019;4838;0;ESCUELA BASICA CARLOS MAHNS CHOUPAY;8;81;8111;TOMÉ;83;CONCEPCIÓN;2;1;0;7578551;2;196307;2;1,95;I;E;2,47;B
2019;2422;8;LICEO FRANCISCO ANTONIO ENCINA ARMANET;6;61;6107;LAS CABRAS;61;CACHAPOAL;2;1;0;10611991;2;196201;4;2,24;B;D;2,64;C
2019;4455;5;ESCUELA TOQUI LAUTARO;8;83;8306;NACIMIENTO;82;BIOBÍO;2;1;0;4987336;2;196102;3;2,45;B;C;3,07;D
2019;5315;5;COLEGIO PARTIC. WOLFGANG AMADEUS MOZART;9;92;9202;COLLIPULLI;91;MALLECO;3;2;0;3878455;2;196203;2;2,4;B;C;-1;N/A
2019;7833;6;ESCUELA JOSE ABELARDO NUÑEZ;10;101;10108;MAULLIN;101;LLANQUIHUE;2;1;0;16059559;2;196406;2;2,35;B;C;2,61;C
2019;7331;8;INSTITUTO COMERCIAL DE OSORNO;10;103;10301;OSORNO;103;OSORNO;2;1;0;9250765;1;196204;7;2,63;C;B;2,68;C
2019;2859;2;ESCUELA BAJO LOS ROMEROS;7;73;7304;MOLINA;71;CURICÓ;2;1;1;20638642;2;196203;2;2,38;B;C;2,83;C
2019;5606;5;ESCUELA VILLA CAROLINA;9;91;9101;TEMUCO;92;CAUTÍN NORTE;2;1;0;13566706;2;196508;2;1,7;I;E;2,32;B
2019;2456;2;ESCUELA OLEGARIO LAZO BAEZA;6;63;6301;SAN FERNANDO;62;COLCHAGUA;1;1;0;10620697;2;196303;3;1,78;I;E;2,27;B
2019;3381;2;ESCUELA ANGEL CRUCHAGA SANTA MARIA;7;74;7403;LONGAVÍ;73;LINARES;2;1;1;4799689;2;196012;2;1,9;I;E;2,44;B
2019;3068;6;ESCUELA BELLA UNION;7;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;8700147;2;196307;3;2,42;B;C;2,65;C
2019;3796;6;LICEO POLIVALENTE NUESTRA SEÑORA DE LA MERCED;16;163;16301;SAN CARLOS;81;ÑUBLE;3;2;0;13607524;2;196506;2;2,2;B;D;-1;N/A
2019;721;8;ESCUELA BASICA FLORENCIO ESPINOZA LOPEZ;4;43;4301;OVALLE;42;LIMARÍ;2;1;0;3100414;2;196211;3;2,49;B;C;2,79;C
2019;1318;8;LICEO DARIO SALAS;5;57;5706;SANTA MARÍA;52;LOS ANDES;2;1;0;1497404;2;196201;4;2,5;B;C;2,7;C
2019;8205;8;ESCUELA RURAL ICHUAC;10;102;10206;PUQUELDÓN;102;CHILOÉ;1;1;1;17597700;1;196201;3;2,4;B;C;3,04;D
2019;7299;0;LICEO ANTONIO VARAS;14;142;14203;LAGO RANCO;142;RANCO;2;1;0;18447650;2;196112;2;2,25;B;D;2,85;C
2019;9290;8;ESCUELA SOTERO DEL RIO;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;7388373;2;196201;1;2,3;B;C;2,78;C
2019;6056;9;ESCUELA BASICA MUNICIPAL DE EL CLARO;9;91;9115;PUCÓN;93;CAUTÍN SUR;2;1;1;7925791;2;196205;3;2,3;B;C;2,88;C
2019;4331;1;LICEO FRANCISCO BASCUNAN GUERRERO;8;83;8309;QUILLECO;82;BIOBÍO;2;1;0;8864752;2;196202;4;2,7;C;B;3,12;D
2019;629;7;COLEGIO PABLO NERUDA;4;41;4102;COQUIMBO;41;ELQUI;6;5;1;4940065;2;196204;3;2,8;C;B;2,98;C
2019;970;9;ESCUELA JUAN CARRASCO RISCO;4;42;4201;ILLAPEL;43;CHOAPA;2;1;0;22463004;2;196412;2;2,33;B;C;2,4;B
2019;2744;8;ESCUELA ESPANA;7;73;7301;CURICÓ;71;CURICÓ;2;1;0;4781547;2;196203;3;2;B;D;2,3;B
2019;1961;5;ESCUELA LATINA INES GALLARDO ORELLANA;5;58;5804;VILLA ALEMANA;53;VALPARAÍSO;1;1;0;21150795;1;196211;3;2,6;C;B;2,86;C
2019;4707;4;LICEO COMERCIAL PROFESOR SERGIO MORAGA ARCIL;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;2;1;0;12493013;2;196209;4;2,15;B;D;2,29;B
2019;9408;0;LICEO POLITECNICO DE SAN JOAQUIN;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;5;4;0;4869837;2;196204;4;1,99;I;E;-1;N/A
2019;24856;8;ESCUELA BASICA TEGUALDA;13;136;13601;TALAGANTE;135;TALAGANTE;1;1;0;2272494;2;196206;2;2,4;B;C;2,74;C
2019;546;0;COLEGIO COQUIMBITO;4;41;4101;LA SERENA;41;ELQUI;1;1;0;1623953;2;196702;3;2,73;C;B;3,04;D
2019;1307;2;ESCUELA SAN ALBERTO;5;57;5705;PUTAENDO;52;LOS ANDES;2;1;1;8380999;2;196208;3;1,85;I;E;2,31;B
2019;11404;9;ESCUELA SAN LUIS;16;161;16109;YUNGAY;81;ÑUBLE;2;1;1;16030922;2;196107;2;2,15;B;D;2,59;C
2019;3096;1;ESCUELA LOS ALMENDROS;7;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;385140;2;196212;3;2,2;B;D;2,62;C
2019;2486;4;LICEO MUNICIPAL COMPLEJO EDUC. CHIMBARONGO;6;63;6303;CHIMBARONGO;62;COLCHAGUA;2;1;0;12627864;2;196111;4;2,23;B;D;2,64;C
2019;3207;7;ESCUELA PEDRO ANTONIO GONZALEZ;7;71;7103;CUREPTO;72;TALCA;2;1;0;3467880;1;196201;3;2,25;B;D;2,75;C
2019;5106;3;ESCUELA FELIX EYHERAMENDY;8;82;8206;LOS ÁLAMOS;84;ARAUCO;2;1;0;15461324;2;196101;2;2,28;B;C;2,37;B
2019;114;7;ESCUELA PLACIDO VILLARROEL;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;3656410;2;196111;3;2,35;B;C;2,71;C
2019;113;9;ESCUELA ALMIRANTE PATRICIO LYNCH;1;11;1101;IQUIQUE;11;IQUIQUE;1;1;0;14482762;1;196108;3;1,78;I;E;2,37;B
2019;25514;9;INSTITUTO DE EDUCACION DE ADULTOS MACUL;13;131;13118;MACUL;133;SANTIAGO ORIENTE;1;1;0;16780171;2;196205;6;2,7;C;B;3,02;D
2019;3063;5;ESCUELA CORRALONES;7;71;7109;SAN CLEMENTE;72;TALCA;2;1;1;9562116;1;196112;3;2,08;B;D;2,55;C
2019;9121;9;ESCUELA TOBALABA;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;1;1;0;1219473;1;196209;3;2,35;B;C;2,91;C
2019;1123;1;ESCUELA GABRIELA MISTRAL;5;54;5401;LA LIGUA;51;QUILLOTA;2;1;0;15683424;2;196207;3;1,91;I;E;2,45;B
2019;8496;4;LICEO JOSÉ DE SAN MARTIN;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;2;1;0;13091840;2;196108;4;2;B;D;2,4;B
2019;8489;1;LICEO BICENTENARIO TERESA PRATS;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;2;1;0;23788789;2;196111;4;2,13;B;D;2,68;C
2019;31153;7;INSTITUTO CUMBRES DE CONDORES PONIENTE;13;131;13128;RENCA;134;SANTIAGO PONIENTE;1;1;0;2933029;2;196111;4;2,1;B;D;2,46;B
2019;25390;1;ESC.BASICA PART. ACONCAGUA DE PUDAHUEL;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;3;2;0;16918136;2;196106;2;2,93;C;B;-1;N/A
2019;10085;4;ESCUELA ESTADO DE FLORIDA;13;131;13124;PUDAHUEL;134;SANTIAGO PONIENTE;6;5;0;4274466;2;196107;3;2,35;B;C;2,71;C
2019;1864;3;COMPLEJO EDUCACIONAL SARGENTO ALDEA;5;51;5105;PUCHUNCAVÍ;53;VALPARAÍSO;2;1;0;8534480;2;196011;5;2,35;B;C;2,51;C
2019;31299;1;LICEO BICENTENARIO DE EXCELENCIA FRANCISCO BILBAO BARQUIN DE QUILICURA;13;131;13125;QUILICURA;137;SANTIAGO NORTE;2;1;0;24916190;2;196112;4;2,1;B;D;2,76;C
2019;17874;8;ESCUELA EDELMIRA VERGARA QUIÑONES;8;82;8202;ARAUCO;84;ARAUCO;2;1;0;14241168;2;196205;2;2,52;C;B;2,91;C
2019;9293;2;LICEO POLIVALENTE LOS ALMENDROS;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;10486881;2;196204;4;2,75;C;B;2,95;C
2019;12255;6;COLEGIO ALCAZAR;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;1;1;0;11417273;2;197503;2;2,3;B;C;2,68;C
